LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI
-16.75,-46.25,2024,66,20.91,-999.0,-999.0
-16.75,-45.75,2024,66,23.66,-999.0,-999.0
-16.75,-45.25,2024,66,23.66,-999.0,-999.0
-20.75,-50.75,2024,67,15.44,-999.0,-999.0
-20.75,-50.25,2024,67,15.44,-999.0,-999.0
-20.75,-49.75,2024,67,19.48,-999.0,-999.0
-20.75,-49.25,2024,67,19.48,-999.0,-999.0
-20.75,-48.75,2024,67,14.83,-999.0,-999.0
-20.75,-48.25,2024,67,14.83,-999.0,-999.0
-20.75,-47.75,2024,67,15.46,-999.0,-999.0
-20.75,-47.25,2024,67,15.46,-999.0,-999.0
-20.75,-46.75,2024,67,16.52,-999.0,-999.0
-20.75,-46.25,2024,67,16.52,-999.0,-999.0
-20.75,-45.75,2024,67,18.33,-999.0,-999.0
-20.75,-45.25,2024,67,18.33,-999.0,-999.0
-20.25,-50.75,2024,67,15.44,-999.0,-999.0
-20.25,-50.25,2024,67,15.44,-999.0,-999.0
-20.25,-49.75,2024,67,19.48,-999.0,-999.0
-20.25,-49.25,2024,67,19.48,-999.0,-999.0
-20.25,-48.75,2024,67,14.83,-999.0,-999.0
-20.25,-48.25,2024,67,14.83,-999.0,-999.0
-20.25,-47.75,2024,67,15.46,-999.0,-999.0
-20.25,-47.25,2024,67,15.46,-999.0,-999.0
-20.25,-46.75,2024,67,16.52,-999.0,-999.0
-20.25,-46.25,2024,67,16.52,-999.0,-999.0
-20.25,-45.75,2024,67,18.33,-999.0,-999.0
-20.25,-45.25,2024,67,18.33,-999.0,-999.0
-19.75,-50.75,2024,67,22.03,-999.0,-999.0
-19.75,-50.25,2024,67,22.03,-999.0,-999.0
-19.75,-49.75,2024,67,20.03,-999.0,-999.0
-19.75,-49.25,2024,67,20.03,-999.0,-999.0
-19.75,-48.75,2024,67,12.81,-999.0,-999.0
-19.75,-48.25,2024,67,12.81,-999.0,-999.0
-19.75,-47.75,2024,67,13.1,-999.0,-999.0
-19.75,-47.25,2024,67,13.1,-999.0,-999.0
-19.75,-46.75,2024,67,12.84,-999.0,-999.0
-19.75,-46.25,2024,67,12.84,-999.0,-999.0
-19.75,-45.75,2024,67,20.3,-999.0,-999.0
-19.75,-45.25,2024,67,20.3,-999.0,-999.0
-19.25,-50.75,2024,67,22.03,-999.0,-999.0
-19.25,-50.25,2024,67,22.03,-999.0,-999.0
-19.25,-49.75,2024,67,20.03,-999.0,-999.0
-19.25,-49.25,2024,67,20.03,-999.0,-999.0
-19.25,-48.75,2024,67,12.81,-999.0,-999.0
-19.25,-48.25,2024,67,12.81,-999.0,-999.0
-19.25,-47.75,2024,67,13.1,-999.0,-999.0
-19.25,-47.25,2024,67,13.1,-999.0,-999.0
-19.25,-46.75,2024,67,12.84,-999.0,-999.0
-19.25,-46.25,2024,67,12.84,-999.0,-999.0
-19.25,-45.75,2024,67,20.3,-999.0,-999.0
-19.25,-45.25,2024,67,20.3,-999.0,-999.0
-18.75,-50.75,2024,67,18.73,-999.0,-999.0
-18.75,-50.25,2024,67,18.73,-999.0,-999.0
-18.75,-49.75,2024,67,10.97,-999.0,-999.0
-18.75,-49.25,2024,67,10.97,-999.0,-999.0
-18.75,-48.75,2024,67,18.99,-999.0,-999.0
-18.75,-48.25,2024,67,18.99,-999.0,-999.0
-18.75,-47.75,2024,67,20.38,-999.0,-999.0
-18.75,-47.25,2024,67,20.38,-999.0,-999.0
-18.75,-46.75,2024,67,12.72,-999.0,-999.0
-18.75,-46.25,2024,67,12.72,-999.0,-999.0
-18.75,-45.75,2024,67,18.29,-999.0,-999.0
-18.75,-45.25,2024,67,18.29,-999.0,-999.0
-18.25,-50.75,2024,67,18.73,-999.0,-999.0
-18.25,-50.25,2024,67,18.73,-999.0,-999.0
-18.25,-49.75,2024,67,10.97,-999.0,-999.0
-18.25,-49.25,2024,67,10.97,-999.0,-999.0
-18.25,-48.75,2024,67,18.99,-999.0,-999.0
-18.25,-48.25,2024,67,18.99,-999.0,-999.0
-18.25,-47.75,2024,67,20.38,-999.0,-999.0
-18.25,-47.25,2024,67,20.38,-999.0,-999.0
-18.25,-46.75,2024,67,12.72,-999.0,-999.0
-18.25,-46.25,2024,67,12.72,-999.0,-999.0
-18.25,-45.75,2024,67,18.29,-999.0,-999.0
-18.25,-45.25,2024,67,18.29,-999.0,-999.0
-17.75,-50.75,2024,67,20.45,-999.0,-999.0
-17.75,-50.25,2024,67,20.45,-999.0,-999.0
-17.75,-49.75,2024,67,16.17,-999.0,-999.0
-17.75,-49.25,2024,67,16.17,-999.0,-999.0
-17.75,-48.75,2024,67,22.67,-999.0,-999.0
-17.75,-48.25,2024,67,22.67,-999.0,-999.0
-17.75,-47.75,2024,67,23.7,-999.0,-999.0
-17.75,-47.25,2024,67,23.7,-999.0,-999.0
-17.75,-46.75,2024,67,21.08,-999.0,-999.0
-17.75,-46.25,2024,67,21.08,-999.0,-999.0
-17.75,-45.75,2024,67,22.01,-999.0,-999.0
-17.75,-45.25,2024,67,22.01,-999.0,-999.0
-17.25,-50.75,2024,67,20.45,-999.0,-999.0
-17.25,-50.25,2024,67,20.45,-999.0,-999.0
-17.25,-49.75,2024,67,16.17,-999.0,-999.0
-17.25,-49.25,2024,67,16.17,-999.0,-999.0
-17.25,-48.75,2024,67,22.67,-999.0,-999.0
-17.25,-48.25,2024,67,22.67,-999.0,-999.0
-17.25,-47.75,2024,67,23.7,-999.0,-999.0
-17.25,-47.25,2024,67,23.7,-999.0,-999.0
-17.25,-46.75,2024,67,21.08,-999.0,-999.0
-17.25,-46.25,2024,67,21.08,-999.0,-999.0
-17.25,-45.75,2024,67,22.01,-999.0,-999.0
-17.25,-45.25,2024,67,22.01,-999.0,-999.0
-16.75,-50.75,2024,67,10.6,-999.0,-999.0
-16.75,-50.25,2024,67,10.6,-999.0,-999.0
-16.75,-49.75,2024,67,13.66,-999.0,-999.0
-16.75,-49.25,2024,67,13.66,-999.0,-999.0
-16.75,-48.75,2024,67,17.95,-999.0,-999.0
-16.75,-48.25,2024,67,17.95,-999.0,-999.0
-16.75,-47.75,2024,67,23.56,-999.0,-999.0
-16.75,-47.25,2024,67,23.56,-999.0,-999.0
-16.75,-46.75,2024,67,20.91,-999.0,-999.0
-16.75,-46.25,2024,67,20.91,-999.0,-999.0
-16.75,-45.75,2024,67,22.51,-999.0,-999.0
-16.75,-45.25,2024,67,22.51,-999.0,-999.0
-20.75,-50.75,2024,68,23.3,-999.0,-999.0
-20.75,-50.25,2024,68,23.3,-999.0,-999.0
-20.75,-49.75,2024,68,24.02,-999.0,-999.0
-20.75,-49.25,2024,68,24.02,-999.0,-999.0
-20.75,-48.75,2024,68,22.51,-999.0,-999.0
-20.75,-48.25,2024,68,22.51,-999.0,-999.0
-20.75,-47.75,2024,68,16.22,-999.0,-999.0
-20.75,-47.25,2024,68,16.22,-999.0,-999.0
-20.75,-46.75,2024,68,16.04,-999.0,-999.0
-20.75,-46.25,2024,68,16.04,-999.0,-999.0
-20.75,-45.75,2024,68,19.81,-999.0,-999.0
-20.75,-45.25,2024,68,19.81,-999.0,-999.0
-20.25,-50.75,2024,68,23.3,-999.0,-999.0
-20.25,-50.25,2024,68,23.3,-999.0,-999.0
-20.25,-49.75,2024,68,24.02,-999.0,-999.0
-20.25,-49.25,2024,68,24.02,-999.0,-999.0
-20.25,-48.75,2024,68,22.51,-999.0,-999.0
-20.25,-48.25,2024,68,22.51,-999.0,-999.0
-20.25,-47.75,2024,68,16.22,-999.0,-999.0
-20.25,-47.25,2024,68,16.22,-999.0,-999.0
-20.25,-46.75,2024,68,16.04,-999.0,-999.0
-20.25,-46.25,2024,68,16.04,-999.0,-999.0
-20.25,-45.75,2024,68,19.81,-999.0,-999.0
-20.25,-45.25,2024,68,19.81,-999.0,-999.0
-19.75,-50.75,2024,68,21.55,-999.0,-999.0
-19.75,-50.25,2024,68,21.55,-999.0,-999.0
-19.75,-49.75,2024,68,21.05,-999.0,-999.0
-19.75,-49.25,2024,68,21.05,-999.0,-999.0
-19.75,-48.75,2024,68,16.94,-999.0,-999.0
-19.75,-48.25,2024,68,16.94,-999.0,-999.0
-19.75,-47.75,2024,68,17.41,-999.0,-999.0
-19.75,-47.25,2024,68,17.41,-999.0,-999.0
-19.75,-46.75,2024,68,14.48,-999.0,-999.0
-19.75,-46.25,2024,68,14.48,-999.0,-999.0
-19.75,-45.75,2024,68,20.98,-999.0,-999.0
-19.75,-45.25,2024,68,20.98,-999.0,-999.0
-19.25,-50.75,2024,68,21.55,-999.0,-999.0
-19.25,-50.25,2024,68,21.55,-999.0,-999.0
-19.25,-49.75,2024,68,21.05,-999.0,-999.0
-19.25,-49.25,2024,68,21.05,-999.0,-999.0
-19.25,-48.75,2024,68,16.94,-999.0,-999.0
-19.25,-48.25,2024,68,16.94,-999.0,-999.0
-19.25,-47.75,2024,68,17.41,-999.0,-999.0
-19.25,-47.25,2024,68,17.41,-999.0,-999.0
-19.25,-46.75,2024,68,14.48,-999.0,-999.0
-19.25,-46.25,2024,68,14.48,-999.0,-999.0
-19.25,-45.75,2024,68,20.98,-999.0,-999.0
-19.25,-45.25,2024,68,20.98,-999.0,-999.0
-18.75,-50.75,2024,68,21.86,-999.0,-999.0
-18.75,-50.25,2024,68,21.86,-999.0,-999.0
-18.75,-49.75,2024,68,20.37,-999.0,-999.0
-18.75,-49.25,2024,68,20.37,-999.0,-999.0
-18.75,-48.75,2024,68,17.59,-999.0,-999.0
-18.75,-48.25,2024,68,17.59,-999.0,-999.0
-18.75,-47.75,2024,68,22.44,-999.0,-999.0
-18.75,-47.25,2024,68,22.44,-999.0,-999.0
-18.75,-46.75,2024,68,20.36,-999.0,-999.0
-18.75,-46.25,2024,68,20.36,-999.0,-999.0
-18.75,-45.75,2024,68,19.32,-999.0,-999.0
-18.75,-45.25,2024,68,19.32,-999.0,-999.0
-18.25,-50.75,2024,68,21.86,-999.0,-999.0
-18.25,-50.25,2024,68,21.86,-999.0,-999.0
-18.25,-49.75,2024,68,20.37,-999.0,-999.0
-18.25,-49.25,2024,68,20.37,-999.0,-999.0
-18.25,-48.75,2024,68,17.59,-999.0,-999.0
-18.25,-48.25,2024,68,17.59,-999.0,-999.0
-18.25,-47.75,2024,68,22.44,-999.0,-999.0
-18.25,-47.25,2024,68,22.44,-999.0,-999.0
-18.25,-46.75,2024,68,20.36,-999.0,-999.0
-18.25,-46.25,2024,68,20.36,-999.0,-999.0
-18.25,-45.75,2024,68,19.32,-999.0,-999.0
-18.25,-45.25,2024,68,19.32,-999.0,-999.0
-17.75,-50.75,2024,68,24.2,26.54,-999.0
-17.75,-50.25,2024,68,24.2,26.54,-999.0
-17.75,-49.75,2024,68,23.29,26.58,-999.0
-17.75,-49.25,2024,68,23.29,26.58,-999.0
-17.75,-48.75,2024,68,18.55,-999.0,-999.0
-17.75,-48.25,2024,68,18.55,-999.0,-999.0
-17.75,-47.75,2024,68,20.8,-999.0,-999.0
-17.75,-47.25,2024,68,20.8,-999.0,-999.0
-17.75,-46.75,2024,68,24.67,-999.0,-999.0
-17.75,-46.25,2024,68,24.67,-999.0,-999.0
-17.75,-45.75,2024,68,23.93,-999.0,-999.0
-17.75,-45.25,2024,68,23.93,-999.0,-999.0
-17.25,-50.75,2024,68,24.2,26.54,-999.0
-17.25,-50.25,2024,68,24.2,26.54,-999.0
-17.25,-49.75,2024,68,23.29,26.58,-999.0
-17.25,-49.25,2024,68,23.29,26.58,-999.0
-17.25,-48.75,2024,68,18.55,-999.0,-999.0
-17.25,-48.25,2024,68,18.55,-999.0,-999.0
-17.25,-47.75,2024,68,20.8,-999.0,-999.0
-17.25,-47.25,2024,68,20.8,-999.0,-999.0
-17.25,-46.75,2024,68,24.67,-999.0,-999.0
-17.25,-46.25,2024,68,24.67,-999.0,-999.0
-17.25,-45.75,2024,68,23.93,-999.0,-999.0
-17.25,-45.25,2024,68,23.93,-999.0,-999.0
-16.75,-50.75,2024,68,24.54,26.58,-999.0
-16.75,-50.25,2024,68,24.54,26.58,-999.0
-16.75,-49.75,2024,68,22.63,26.74,-999.0
-16.75,-49.25,2024,68,22.63,26.74,-999.0
-16.75,-48.75,2024,68,23.36,-999.0,-999.0
-16.75,-48.25,2024,68,23.36,-999.0,-999.0
-16.75,-47.75,2024,68,24.14,-999.0,-999.0
-16.75,-47.25,2024,68,24.14,-999.0,-999.0
-16.75,-46.75,2024,68,24.19,-999.0,-999.0
-16.75,-46.25,2024,68,24.19,-999.0,-999.0
-16.75,-45.75,2024,68,25.42,27.07,-999.0
-16.75,-45.25,2024,68,25.42,27.07,-999.0
-20.75,-50.75,2024,69,22.66,-999.0,-999.0
-20.75,-50.25,2024,69,22.66,-999.0,-999.0
-20.75,-49.75,2024,69,20.02,-999.0,-999.0
-20.75,-49.25,2024,69,20.02,-999.0,-999.0
-20.75,-48.75,2024,69,19.94,-999.0,-999.0
-20.75,-48.25,2024,69,19.94,-999.0,-999.0
-20.75,-47.75,2024,69,17.83,-999.0,-999.0
-20.75,-47.25,2024,69,17.83,-999.0,-999.0
-20.75,-46.75,2024,69,17.53,-999.0,-999.0
-20.75,-46.25,2024,69,17.53,-999.0,-999.0
-20.75,-45.75,2024,69,15.55,-999.0,-999.0
-20.75,-45.25,2024,69,15.55,-999.0,-999.0
-20.25,-50.75,2024,69,22.66,-999.0,-999.0
-20.25,-50.25,2024,69,22.66,-999.0,-999.0
-20.25,-49.75,2024,69,20.02,-999.0,-999.0
-20.25,-49.25,2024,69,20.02,-999.0,-999.0
-20.25,-48.75,2024,69,19.94,-999.0,-999.0
-20.25,-48.25,2024,69,19.94,-999.0,-999.0
-20.25,-47.75,2024,69,17.83,-999.0,-999.0
-20.25,-47.25,2024,69,17.83,-999.0,-999.0
-20.25,-46.75,2024,69,17.53,-999.0,-999.0
-20.25,-46.25,2024,69,17.53,-999.0,-999.0
-20.25,-45.75,2024,69,15.55,-999.0,-999.0
-20.25,-45.25,2024,69,15.55,-999.0,-999.0
-19.75,-50.75,2024,69,23.18,-999.0,-999.0
-19.75,-50.25,2024,69,23.18,-999.0,-999.0
-19.75,-49.75,2024,69,22.19,-999.0,-999.0
-19.75,-49.25,2024,69,22.19,-999.0,-999.0
-19.75,-48.75,2024,69,20.17,-999.0,-999.0
-19.75,-48.25,2024,69,20.17,-999.0,-999.0
-19.75,-47.75,2024,69,19.15,-999.0,-999.0
-19.75,-47.25,2024,69,19.15,-999.0,-999.0
-19.75,-46.75,2024,69,15.12,-999.0,-999.0
-19.75,-46.25,2024,69,15.12,-999.0,-999.0
-19.75,-45.75,2024,69,18.13,-999.0,-999.0
-19.75,-45.25,2024,69,18.13,-999.0,-999.0
-19.25,-50.75,2024,69,23.18,-999.0,-999.0
-19.25,-50.25,2024,69,23.18,-999.0,-999.0
-19.25,-49.75,2024,69,22.19,-999.0,-999.0
-19.25,-49.25,2024,69,22.19,-999.0,-999.0
-19.25,-48.75,2024,69,20.17,-999.0,-999.0
-19.25,-48.25,2024,69,20.17,-999.0,-999.0
-19.25,-47.75,2024,69,19.15,-999.0,-999.0
-19.25,-47.25,2024,69,19.15,-999.0,-999.0
-19.25,-46.75,2024,69,15.12,-999.0,-999.0
-19.25,-46.25,2024,69,15.12,-999.0,-999.0
-19.25,-45.75,2024,69,18.13,-999.0,-999.0
-19.25,-45.25,2024,69,18.13,-999.0,-999.0
-18.75,-50.75,2024,69,24.52,-999.0,-999.0
-18.75,-50.25,2024,69,24.52,-999.0,-999.0
-18.75,-49.75,2024,69,19.44,-999.0,-999.0
-18.75,-49.25,2024,69,19.44,-999.0,-999.0
-18.75,-48.75,2024,69,22.43,-999.0,-999.0
-18.75,-48.25,2024,69,22.43,-999.0,-999.0
-18.75,-47.75,2024,69,19.94,-999.0,-999.0
-18.75,-47.25,2024,69,19.94,-999.0,-999.0
-18.75,-46.75,2024,69,20.29,-999.0,-999.0
-18.75,-46.25,2024,69,20.29,-999.0,-999.0
-18.75,-45.75,2024,69,23.11,26.42,-999.0
-18.75,-45.25,2024,69,23.11,26.42,-999.0
-18.25,-50.75,2024,69,24.52,-999.0,-999.0
-18.25,-50.25,2024,69,24.52,-999.0,-999.0
-18.25,-49.75,2024,69,19.44,-999.0,-999.0
-18.25,-49.25,2024,69,19.44,-999.0,-999.0
-18.25,-48.75,2024,69,22.43,-999.0,-999.0
-18.25,-48.25,2024,69,22.43,-999.0,-999.0
-18.25,-47.75,2024,69,19.94,-999.0,-999.0
-18.25,-47.25,2024,69,19.94,-999.0,-999.0
-18.25,-46.75,2024,69,20.29,-999.0,-999.0
-18.25,-46.25,2024,69,20.29,-999.0,-999.0
-18.25,-45.75,2024,69,23.11,26.42,-999.0
-18.25,-45.25,2024,69,23.11,26.42,-999.0
-17.75,-50.75,2024,69,19.76,-999.0,-999.0
-17.75,-50.25,2024,69,19.76,-999.0,-999.0
-17.75,-49.75,2024,69,18.93,-999.0,-999.0
-17.75,-49.25,2024,69,18.93,-999.0,-999.0
-17.75,-48.75,2024,69,23.37,-999.0,-999.0
-17.75,-48.25,2024,69,23.37,-999.0,-999.0
-17.75,-47.75,2024,69,21.79,-999.0,-999.0
-17.75,-47.25,2024,69,21.79,-999.0,-999.0
-17.75,-46.75,2024,69,23.95,26.67,-999.0
-17.75,-46.25,2024,69,23.95,26.67,-999.0
-17.75,-45.75,2024,69,23.78,26.71,-999.0
-17.75,-45.25,2024,69,23.78,26.71,-999.0
-17.25,-50.75,2024,69,19.76,-999.0,-999.0
-17.25,-50.25,2024,69,19.76,-999.0,-999.0
-17.25,-49.75,2024,69,18.93,-999.0,-999.0
-17.25,-49.25,2024,69,18.93,-999.0,-999.0
-17.25,-48.75,2024,69,23.37,-999.0,-999.0
-17.25,-48.25,2024,69,23.37,-999.0,-999.0
-17.25,-47.75,2024,69,21.79,-999.0,-999.0
-17.25,-47.25,2024,69,21.79,-999.0,-999.0
-17.25,-46.75,2024,69,23.95,26.67,-999.0
-17.25,-46.25,2024,69,23.95,26.67,-999.0
-17.25,-45.75,2024,69,23.78,26.71,-999.0
-17.25,-45.25,2024,69,23.78,26.71,-999.0
-16.75,-50.75,2024,69,19.89,-999.0,-999.0
-16.75,-50.25,2024,69,19.89,-999.0,-999.0
-16.75,-49.75,2024,69,17.85,-999.0,-999.0
-16.75,-49.25,2024,69,17.85,-999.0,-999.0
-16.75,-48.75,2024,69,22.93,-999.0,-999.0
-16.75,-48.25,2024,69,22.93,-999.0,-999.0
-16.75,-47.75,2024,69,23.13,-999.0,-999.0
-16.75,-47.25,2024,69,23.13,-999.0,-999.0
-16.75,-46.75,2024,69,24.83,26.94,-999.0
-16.75,-46.25,2024,69,24.83,26.94,-999.0
-16.75,-45.75,2024,69,24.81,26.86,-999.0
-16.75,-45.25,2024,69,24.81,26.86,-999.0
-20.75,-50.75,2024,70,19.4,-999.0,-999.0
-20.75,-50.25,2024,70,19.4,-999.0,-999.0
-20.75,-49.75,2024,70,17.65,-999.0,-999.0
-20.75,-49.25,2024,70,17.65,-999.0,-999.0
-20.75,-48.75,2024,70,16.61,-999.0,-999.0
-20.75,-48.25,2024,70,16.61,-999.0,-999.0
-20.75,-47.75,2024,70,12.63,-999.0,-999.0
-20.75,-47.25,2024,70,12.63,-999.0,-999.0
-20.75,-46.75,2024,70,14.7,-999.0,-999.0
-20.75,-46.25,2024,70,14.7,-999.0,-999.0
-20.75,-45.75,2024,70,15.32,-999.0,-999.0
-20.75,-45.25,2024,70,15.32,-999.0,-999.0
-20.25,-50.75,2024,70,19.4,-999.0,-999.0
-20.25,-50.25,2024,70,19.4,-999.0,-999.0
-20.25,-49.75,2024,70,17.65,-999.0,-999.0
-20.25,-49.25,2024,70,17.65,-999.0,-999.0
-20.25,-48.75,2024,70,16.61,-999.0,-999.0
-20.25,-48.25,2024,70,16.61,-999.0,-999.0
-20.25,-47.75,2024,70,12.63,-999.0,-999.0
-20.25,-47.25,2024,70,12.63,-999.0,-999.0
-20.25,-46.75,2024,70,14.7,-999.0,-999.0
-20.25,-46.25,2024,70,14.7,-999.0,-999.0
-20.25,-45.75,2024,70,15.32,-999.0,-999.0
-20.25,-45.25,2024,70,15.32,-999.0,-999.0
-19.75,-50.75,2024,70,14.65,-999.0,-999.0
-19.75,-50.25,2024,70,14.65,-999.0,-999.0
-19.75,-49.75,2024,70,16.17,-999.0,-999.0
-19.75,-49.25,2024,70,16.17,-999.0,-999.0
-19.75,-48.75,2024,70,15.79,-999.0,-999.0
-19.75,-48.25,2024,70,15.79,-999.0,-999.0
-19.75,-47.75,2024,70,15.05,-999.0,-999.0
-19.75,-47.25,2024,70,15.05,-999.0,-999.0
-19.75,-46.75,2024,70,18.15,-999.0,-999.0
-19.75,-46.25,2024,70,18.15,-999.0,-999.0
-19.75,-45.75,2024,70,17.94,-999.0,-999.0
-19.75,-45.25,2024,70,17.94,-999.0,-999.0
-19.25,-50.75,2024,70,14.65,-999.0,-999.0
-19.25,-50.25,2024,70,14.65,-999.0,-999.0
-19.25,-49.75,2024,70,16.17,-999.0,-999.0
-19.25,-49.25,2024,70,16.17,-999.0,-999.0
-19.25,-48.75,2024,70,15.79,-999.0,-999.0
-19.25,-48.25,2024,70,15.79,-999.0,-999.0
-19.25,-47.75,2024,70,15.05,-999.0,-999.0
-19.25,-47.25,2024,70,15.05,-999.0,-999.0
-19.25,-46.75,2024,70,18.15,-999.0,-999.0
-19.25,-46.25,2024,70,18.15,-999.0,-999.0
-19.25,-45.75,2024,70,17.94,-999.0,-999.0
-19.25,-45.25,2024,70,17.94,-999.0,-999.0
-18.75,-50.75,2024,70,17.78,-999.0,-999.0
-18.75,-50.25,2024,70,17.78,-999.0,-999.0
-18.75,-49.75,2024,70,15.84,-999.0,-999.0
-18.75,-49.25,2024,70,15.84,-999.0,-999.0
-18.75,-48.75,2024,70,12.06,-999.0,-999.0
-18.75,-48.25,2024,70,12.06,-999.0,-999.0
-18.75,-47.75,2024,70,9.68,-999.0,-999.0
-18.75,-47.25,2024,70,9.68,-999.0,-999.0
-18.75,-46.75,2024,70,15.83,-999.0,-999.0
-18.75,-46.25,2024,70,15.83,-999.0,-999.0
-18.75,-45.75,2024,70,13.71,-999.0,-999.0
-18.75,-45.25,2024,70,13.71,-999.0,-999.0
-18.25,-50.75,2024,70,17.78,-999.0,-999.0
-18.25,-50.25,2024,70,17.78,-999.0,-999.0
-18.25,-49.75,2024,70,15.84,-999.0,-999.0
-18.25,-49.25,2024,70,15.84,-999.0,-999.0
-18.25,-48.75,2024,70,12.06,-999.0,-999.0
-18.25,-48.25,2024,70,12.06,-999.0,-999.0
-18.25,-47.75,2024,70,9.68,-999.0,-999.0
-18.25,-47.25,2024,70,9.68,-999.0,-999.0
-18.25,-46.75,2024,70,15.83,-999.0,-999.0
-18.25,-46.25,2024,70,15.83,-999.0,-999.0
-18.25,-45.75,2024,70,13.71,-999.0,-999.0
-18.25,-45.25,2024,70,13.71,-999.0,-999.0
-17.75,-50.75,2024,70,19.69,-999.0,-999.0
-17.75,-50.25,2024,70,19.69,-999.0,-999.0
-17.75,-49.75,2024,70,17.6,-999.0,-999.0
-17.75,-49.25,2024,70,17.6,-999.0,-999.0
-17.75,-48.75,2024,70,12.96,-999.0,-999.0
-17.75,-48.25,2024,70,12.96,-999.0,-999.0
-17.75,-47.75,2024,70,13.97,-999.0,-999.0
-17.75,-47.25,2024,70,13.97,-999.0,-999.0
-17.75,-46.75,2024,70,12.61,-999.0,-999.0
-17.75,-46.25,2024,70,12.61,-999.0,-999.0
-17.75,-45.75,2024,70,18.05,-999.0,-999.0
-17.75,-45.25,2024,70,18.05,-999.0,-999.0
-17.25,-50.75,2024,70,19.69,-999.0,-999.0
-17.25,-50.25,2024,70,19.69,-999.0,-999.0
-17.25,-49.75,2024,70,17.6,-999.0,-999.0
-17.25,-49.25,2024,70,17.6,-999.0,-999.0
-17.25,-48.75,2024,70,12.96,-999.0,-999.0
-17.25,-48.25,2024,70,12.96,-999.0,-999.0
-17.25,-47.75,2024,70,13.97,-999.0,-999.0
-17.25,-47.25,2024,70,13.97,-999.0,-999.0
-17.25,-46.75,2024,70,12.61,-999.0,-999.0
-17.25,-46.25,2024,70,12.61,-999.0,-999.0
-17.25,-45.75,2024,70,18.05,-999.0,-999.0
-17.25,-45.25,2024,70,18.05,-999.0,-999.0
-16.75,-50.75,2024,70,15.2,-999.0,-999.0
-16.75,-50.25,2024,70,15.2,-999.0,-999.0
-16.75,-49.75,2024,70,17.5,-999.0,-999.0
-16.75,-49.25,2024,70,17.5,-999.0,-999.0
-16.75,-48.75,2024,70,17.66,-999.0,-999.0
-16.75,-48.25,2024,70,17.66,-999.0,-999.0
-16.75,-47.75,2024,70,17.54,-999.0,-999.0
-16.75,-47.25,2024,70,17.54,-999.0,-999.0
-16.75,-46.75,2024,70,17.09,-999.0,-999.0
-16.75,-46.25,2024,70,17.09,-999.0,-999.0
-16.75,-45.75,2024,70,21.09,-999.0,-999.0
-16.75,-45.25,2024,70,21.09,-999.0,-999.0
-20.75,-50.75,2024,71,23.49,-999.0,-999.0
-20.75,-50.25,2024,71,23.49,-999.0,-999.0
-20.75,-49.75,2024,71,23.56,-999.0,-999.0
-20.75,-49.25,2024,71,23.56,-999.0,-999.0
-20.75,-48.75,2024,71,22.92,-999.0,-999.0
-20.75,-48.25,2024,71,22.92,-999.0,-999.0
-20.75,-47.75,2024,71,21.32,-999.0,-999.0
-20.75,-47.25,2024,71,21.32,-999.0,-999.0
-20.75,-46.75,2024,71,21.8,-999.0,-999.0
-20.75,-46.25,2024,71,21.8,-999.0,-999.0
-20.75,-45.75,2024,71,22.37,-999.0,-999.0
-20.75,-45.25,2024,71,22.37,-999.0,-999.0
-20.25,-50.75,2024,71,23.49,-999.0,-999.0
-20.25,-50.25,2024,71,23.49,-999.0,-999.0
-20.25,-49.75,2024,71,23.56,-999.0,-999.0
-20.25,-49.25,2024,71,23.56,-999.0,-999.0
-20.25,-48.75,2024,71,22.92,-999.0,-999.0
-20.25,-48.25,2024,71,22.92,-999.0,-999.0
-20.25,-47.75,2024,71,21.32,-999.0,-999.0
-20.25,-47.25,2024,71,21.32,-999.0,-999.0
-20.25,-46.75,2024,71,21.8,-999.0,-999.0
-20.25,-46.25,2024,71,21.8,-999.0,-999.0
-20.25,-45.75,2024,71,22.37,-999.0,-999.0
-20.25,-45.25,2024,71,22.37,-999.0,-999.0
-19.75,-50.75,2024,71,20.84,-999.0,-999.0
-19.75,-50.25,2024,71,20.84,-999.0,-999.0
-19.75,-49.75,2024,71,21.24,-999.0,-999.0
-19.75,-49.25,2024,71,21.24,-999.0,-999.0
-19.75,-48.75,2024,71,20.39,-999.0,-999.0
-19.75,-48.25,2024,71,20.39,-999.0,-999.0
-19.75,-47.75,2024,71,19.52,-999.0,-999.0
-19.75,-47.25,2024,71,19.52,-999.0,-999.0
-19.75,-46.75,2024,71,18.79,-999.0,-999.0
-19.75,-46.25,2024,71,18.79,-999.0,-999.0
-19.75,-45.75,2024,71,21.73,-999.0,-999.0
-19.75,-45.25,2024,71,21.73,-999.0,-999.0
-19.25,-50.75,2024,71,20.84,-999.0,-999.0
-19.25,-50.25,2024,71,20.84,-999.0,-999.0
-19.25,-49.75,2024,71,21.24,-999.0,-999.0
-19.25,-49.25,2024,71,21.24,-999.0,-999.0
-19.25,-48.75,2024,71,20.39,-999.0,-999.0
-19.25,-48.25,2024,71,20.39,-999.0,-999.0
-19.25,-47.75,2024,71,19.52,-999.0,-999.0
-19.25,-47.25,2024,71,19.52,-999.0,-999.0
-19.25,-46.75,2024,71,18.79,-999.0,-999.0
-19.25,-46.25,2024,71,18.79,-999.0,-999.0
